,Main_sector,new_permalink,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,founded_at,Primary_sector,total_count,total_amount_invested
9469,NA,/organization/ nanomech,/organization/nanomech,/funding-round/bb31a5a227276b607de6266de1455a09,venture,B,17-09-2014,12000000.00,/Organization/Nanomech,Nanomech,http://www.nanomech.com/,Nanotechnology,operating,USA,AR,Fayetteville,Fayetteville,1/1/2002,Nanotechnology,825,7209822966
9470,NA,/organization/ dealstruck,/ORGANIZATION/DEALSTRUCK,/funding-round/5490b456bd75bdbdea00f14c8b6601df,venture,A,8/4/2015,8300000.00,/Organization/Dealstruck,Dealstruck,http://www.dealstruck.com,Finance|Marketplaces,operating,USA,CA,San Diego,Carlsbad,4/6/2013,Finance,825,7209822966
9471,NA,/organization/ powermetal-technologies,/ORGANIZATION/POWERMETAL-TECHNOLOGIES,/funding-round/39a33b8fa13d87e82345577eee7e5f7a,venture,A,23-10-2005,10000000.00,/Organization/Powermetal-Technologies,PowerMetal Technologies,http://www.powermetalinc.com,Nanotechnology,operating,USA,CA,San Diego,Carlsbad,NA,Nanotechnology,825,7209822966
9472,NA,/organization/ adjust-2,/ORGANIZATION/ADJUST-2,/funding-round/28a66a528a9d80aab52811d6c14ca9f4,venture,D,8/9/2014,7600000.00,/Organization/Adjust-2,Adjust,http://www.adjust.com,Analytics|Apps|Mobile|Tracking,operating,USA,CA,SF Bay Area,San Francisco,3/4/2012,Analytics,825,7209822966
9473,NA,/organization/ powerreviews,/ORGANIZATION/POWERREVIEWS,/funding-round/dbb00c723119226b4300e7c2f0dbe67e,venture,NA,4/5/2011,10000000.00,/Organization/Powerreviews,PowerReviews,http://www.powerreviews.com,Analytics|Reviews and Recommendations|Social Commerce|Software,acquired,USA,IL,Chicago,Chicago,NA,Analytics,825,7209822966
9474,NA,/organization/ kahuna,/organization/kahuna,/funding-round/8299653590384960bba32798aab1d982,venture,A,26-02-2014,11000000.00,/Organization/Kahuna,Kahuna,http://www.kahuna.com,Analytics|Internet|Marketing Automation|Mobile,operating,USA,CA,SF Bay Area,Redwood City,1/1/2011,Analytics,825,7209822966
9475,NA,/organization/ simple-energy,/ORGANIZATION/SIMPLE-ENERGY,/funding-round/46176fa1a887f789a01b4f56b745408d,venture,B,27-01-2014,6000000.00,/Organization/Simple-Energy,Simple Energy,http://simpleenergy.com,Analytics|Clean Energy|Clean Technology|Energy Efficiency|Facebook Applications|Finance|Green|Internet|Networking,operating,USA,CO,Denver,Boulder,24-01-2011,Analytics,825,7209822966
9476,NA,/organization/ loandepot,/ORGANIZATION/LOANDEPOT,/funding-round/b6819633fb6105bbfad7b498649ae316,venture,NA,15-01-2014,12199000.00,/Organization/Loandepot,loanDepot,http://www.loandepot.com,Finance|Real Estate,operating,USA,CA,"Orange County, California",Foothill Ranch,1/1/2010,Finance,825,7209822966
9477,NA,/organization/ nanostellar,/organization/nanostellar,/funding-round/d6f82d3a0cd42328e4246322ff8bf6c3,venture,E,27-02-2008,7050000.00,/Organization/Nanostellar,Nanostellar,http://www.nanostellar.com,Nanotechnology,operating,USA,CA,SF Bay Area,Redwood City,NA,Nanotechnology,825,7209822966
9478,NA,/organization/ spotright,/organization/spotright,/funding-round/54c8a917259c3226a50408eed9560246,venture,A,2/4/2015,6200000.00,/Organization/Spotright,SpotRight,http://spotright.com,Analytics|Big Data|Social Media Marketing,operating,USA,AR,Little Rock,Little Rock,1/1/2012,Analytics,825,7209822966
9479,NA,/organization/ trove,/organization/trove,/funding-round/2056a836c80fa587ac273c238e2c6997,venture,A,23-02-2015,8400000.00,/Organization/Trove,TROVE Predictive Data Science,http://www.trovedata.com,Analytics|Big Data|Business Intelligence|Predictive Analytics|Smart Grid|Software,operating,USA,FL,Palm Beaches,Delray Beach,1/1/2011,Analytics,825,7209822966
9480,NA,/organization/ realscout,/ORGANIZATION/REALSCOUT,/funding-round/706c99bb7ccc108ff0a1d24324973cc3,venture,A,17-11-2014,6000000.00,/Organization/Realscout,RealScout,http://realscout.com,Property Management|Real Estate|Realtors|Search|Software,operating,USA,CA,SF Bay Area,Mountain View,1/6/2012,Property Management,825,7209822966
9481,NA,/organization/ wealthengine,/ORGANIZATION/WEALTHENGINE,/funding-round/e73728c200e7ece8a65bf58720a5b3af,venture,B,20-05-2014,5100000.00,/Organization/Wealthengine,WealthEngine,http://www.wealthengine.com,Analytics,operating,USA,MD,"Washington, D.C.",Bethesda,1/1/1991,Analytics,825,7209822966
9482,NA,/organization/ kalido,/organization/kalido,/funding-round/5ff044344d9db590f9a94ab878aebf09,venture,B,20-07-2004,10000000.00,/Organization/Kalido,Kalido,http://www.kalido.com,Big Data Analytics|Business Intelligence|Information Services|Mobile Devices|Software,operating,USA,MA,Boston,Burlington,1/1/1997,Big Data Analytics,825,7209822966
9483,NA,/organization/ kalido,/ORGANIZATION/KALIDO,/funding-round/a1c4ffcd65926554e25e65cca6e76f89,venture,C,4/10/2005,13500000.00,/Organization/Kalido,Kalido,http://www.kalido.com,Big Data Analytics|Business Intelligence|Information Services|Mobile Devices|Software,operating,USA,MA,Boston,Burlington,1/1/1997,Big Data Analytics,825,7209822966
9484,NA,/organization/ deep-information-sciences-inc,/ORGANIZATION/DEEP-INFORMATION-SCIENCES-INC,/funding-round/28cb686d07f944d835be1b43e8a46100,venture,A,22-04-2015,8000000.00,/Organization/Deep-Information-Sciences-Inc,"Deep Information Sciences, Inc.",http://www.deepis.com,Analytics|Big Data|Big Data Analytics|Databases|Software,operating,USA,MA,Boston,Boston,1/1/2010,Analytics,825,7209822966
9485,NA,/organization/ preact,/organization/preact,/funding-round/291fc358808ae8465937cb39dfed867f,venture,NA,8/7/2015,5127146.00,/Organization/Preact,Preact,http://www.preact.com,Analytics|Big Data|Customer Service|Software|Tech Field Support,operating,USA,CA,SF Bay Area,San Francisco,1/10/2012,Analytics,825,7209822966
9486,NA,/organization/ insightsquared,/ORGANIZATION/INSIGHTSQUARED,/funding-round/4b3cbf699d27a200adee7946b4e88e76,venture,B,4/6/2013,8000000.00,/Organization/Insightsquared,InsightSquared,http://www.insightsquared.com,Analytics|Business Intelligence|CRM|Software,operating,USA,MA,Boston,Cambridge,1/11/2010,Analytics,825,7209822966
9487,NA,/organization/ insightsquared,/ORGANIZATION/INSIGHTSQUARED,/funding-round/557062a75d2eee6a5605c3ce6f19dccf,venture,C,17-11-2014,13500000.00,/Organization/Insightsquared,InsightSquared,http://www.insightsquared.com,Analytics|Business Intelligence|CRM|Software,operating,USA,MA,Boston,Cambridge,1/11/2010,Analytics,825,7209822966
9488,NA,/organization/ springbot,/organization/springbot,/funding-round/e372c5d99a7f1e1e40a26861c61edeb6,venture,B,5/6/2015,6000000.00,/Organization/Springbot,Springbot,http://www.springbot.com,Analytics|Big Data|E-Commerce|Internet Marketing|Marketing Automation,operating,USA,GA,Atlanta,Atlanta,1/1/2012,Analytics,825,7209822966
9489,NA,/organization/ viewdle,/ORGANIZATION/VIEWDLE,/funding-round/4b576697e68dcacd9dd2ed02234073db,venture,B,5/10/2010,10000000.00,/Organization/Viewdle,Viewdle,http://viewdle.com,Analytics|Augmented Reality|Computer Vision|Mobile|Photography|Video,acquired,USA,CA,SF Bay Area,Palo Alto,1/7/2006,Analytics,825,7209822966
9490,NA,/organization/ simply-measured,/ORGANIZATION/SIMPLY-MEASURED,/funding-round/4dcd21afe8ce6da16791c50b71d42214,venture,B,22-01-2013,8000000.00,/Organization/Simply-Measured,Simply Measured,http://simplymeasured.com,Analytics|B2B|SaaS|Social Media,operating,USA,WA,Seattle,Seattle,1/1/2010,Analytics,825,7209822966
9491,NA,/organization/ recorded-future,/ORGANIZATION/RECORDED-FUTURE,/funding-round/940419cc97562b2c5fd7afed2a83b526,venture,B,1/6/2010,6700000.00,/Organization/Recorded-Future,Recorded Future,http://www.recordedfuture.com/,Analytics|Cyber Security|Information Security,operating,USA,MA,Boston,Somerville,1/1/2009,Analytics,825,7209822966
9492,NA,/organization/ recorded-future,/organization/recorded-future,/funding-round/fbceb5b784639fe9eff02d52a6ec69f5,venture,D,16-04-2015,12000000.00,/Organization/Recorded-Future,Recorded Future,http://www.recordedfuture.com/,Analytics|Cyber Security|Information Security,operating,USA,MA,Boston,Somerville,1/1/2009,Analytics,825,7209822966
9493,NA,/organization/ kapitall,/ORGANIZATION/KAPITALL,/funding-round/18694ad0653ceaf24d8ff62636562656,venture,A,17-09-2010,7300000.00,/Organization/Kapitall,Kapitall,http://www.kapitall.com,Finance|FinTech|Investment Management,operating,USA,NY,New York City,New York,1/3/2008,Finance,825,7209822966
9494,NA,/organization/ rethink-autism,/organization/rethink-autism,/funding-round/1724cba2f25b7280da3e81c51f8958cd,venture,C,18-08-2014,10000000.00,/Organization/Rethink-Autism,Rethink Autism,http://www.rethinkfirst.com/,Analytics|Beauty|Consulting|Local Search|Parenting|Social Media Agent|Social Search|Teachers|Training,operating,USA,NY,New York City,New York,1/1/2007,Analytics,825,7209822966
9495,NA,/organization/ explorys,/ORGANIZATION/EXPLORYS,/funding-round/44320d69dac05fc15210c451f0eb9452,venture,C,10/5/2011,11500000.00,/Organization/Explorys,Explorys,http://www.explorys.com,Analytics|Enterprise Software|Health Care,acquired,USA,OH,Cleveland,Cleveland,1/1/2009,Analytics,825,7209822966
9496,NA,/organization/ expressor-software,/ORGANIZATION/EXPRESSOR-SOFTWARE,/funding-round/0c5e46a3c4707648b34f1b52b1882f8d,venture,B,27-08-2008,10000000.00,/Organization/Expressor-Software,expressor software,http://www.expressor-software.com,Big Data Analytics|Data Integration|Software,acquired,USA,MA,Boston,Burlington,1/1/2007,Big Data Analytics,825,7209822966
9497,NA,/organization/ cask,/organization/cask,/funding-round/dd8e9cf63e254685b490a153e901cf1d,venture,A,14-11-2012,10000000.00,/Organization/Cask,Cask,http://cask.co,Analytics|Application Platforms|Big Data|Developer APIs|Development Platforms|Open Source,operating,USA,CA,SF Bay Area,Palo Alto,1/11/2011,Analytics,825,7209822966
9498,NA,/organization/ openspan,/ORGANIZATION/OPENSPAN,/funding-round/c7986f766d36228559b19edccb356306,venture,NA,1/1/2005,10000000.00,/Organization/Openspan,OpenSpan,http://www.openspan.com,Analytics|Software,operating,USA,GA,Atlanta,Alpharetta,1/1/2005,Analytics,825,7209822966
9499,NA,/organization/ premise,/ORGANIZATION/PREMISE,/funding-round/cdf1e01561cacf4673f72dce271e9d22,venture,B,13-03-2014,11000000.00,/Organization/Premise,Premise,http://www.premise.com,Analytics|Business Intelligence|Information Services,operating,USA,CA,SF Bay Area,San Francisco,1/1/2012,Analytics,825,7209822966
9500,NA,/organization/ squareone-2,/organization/squareone-2,/funding-round/b94717432bd222116c7b41747fd07ca7,venture,C,2/5/2007,7500000.00,/Organization/Squareone-2,SquareOne,NA,NA,closed,USA,CA,SF Bay Area,Campbell,NA,NA,825,7209822966
9501,NA,/organization/ vindicia,/organization/vindicia,/funding-round/afcbbce8aac5252d8586e9ca0caad1a3,venture,C,31-03-2008,5600000.00,/Organization/Vindicia,Vindicia,http://www.vindicia.com,Analytics|Billing|CRM|Freemium|SaaS|Sales and Marketing|Subscription Businesses,operating,USA,CA,SF Bay Area,Redwood City,1/1/2003,Analytics,825,7209822966
9502,NA,/organization/ karmasphere,/ORGANIZATION/KARMASPHERE,/funding-round/7cc580741dba3fdbb167765bb89afd8b,venture,B,30-09-2011,6000000.00,/Organization/Karmasphere,Karmasphere,http://www.karmasphere.com,Analytics|Big Data|Software,acquired,USA,CA,SF Bay Area,Cupertino,1/1/2010,Analytics,825,7209822966
9503,NA,/organization/ singly,/organization/singly,/funding-round/c96836a3995075ccb000e5f89f2da4a8,venture,A,23-04-2012,7000000.00,/Organization/Singly,Singly,http://singly.com,Analytics,acquired,USA,CA,SF Bay Area,San Francisco,21-12-2010,Analytics,825,7209822966
9504,NA,/organization/ logilent-learning-systems,/ORGANIZATION/LOGILENT-LEARNING-SYSTEMS,/funding-round/4722c45c6cbba5fb38b5b75fef0ca046,venture,C,24-04-2001,14000000.00,/Organization/Logilent-Learning-Systems,Logilent Learning Systems,http://www.logilent.com/,NA,acquired,USA,CA,SF Bay Area,Lafayette,NA,NA,825,7209822966
9505,NA,/organization/ ebureau,/ORGANIZATION/EBUREAU,/funding-round/a98c98b13dd7dae5b6ef3d361804cbbf,venture,B,1/8/2007,12000000.00,/Organization/Ebureau,eBureau,http://www.ebureau.com,Analytics,operating,USA,MN,MN - Other,Saint Cloud,1/1/2004,Analytics,825,7209822966
9506,NA,/organization/ bluefin-labs,/organization/bluefin-labs,/funding-round/59b451fca8b334ce8fae2aeeba53cf00,venture,A,1/10/2010,6000000.00,/Organization/Bluefin-Labs,Bluefin Labs,http://www.bluefinlabs.com,Analytics|Search|Social Television|Video,acquired,USA,MA,Boston,Cambridge,1/6/2008,Analytics,825,7209822966
9507,NA,/organization/ bluefin-labs,/ORGANIZATION/BLUEFIN-LABS,/funding-round/87d12237871bbda8a1d3243e0d67d484,venture,B,24-01-2012,12000000.00,/Organization/Bluefin-Labs,Bluefin Labs,http://www.bluefinlabs.com,Analytics|Search|Social Television|Video,acquired,USA,MA,Boston,Cambridge,1/6/2008,Analytics,825,7209822966
9508,NA,/organization/ hemcon-medical-technologies,/organization/hemcon-medical-technologies,/funding-round/68f63868334b8adbd165d7f4b9776f20,venture,NA,20-03-2007,12000000.00,/Organization/Hemcon-Medical-Technologies,HemCon Medical Technologies,http://www.hemcon.com/,NA,operating,USA,OR,"Portland, Oregon",Portland,NA,NA,825,7209822966
9509,NA,/organization/ appcard,/ORGANIZATION/APPCARD,/funding-round/e73684f204c55e080fd3d3e8a312cb24,venture,A,1/1/2012,6500000.00,/Organization/Appcard,AppCard,http://appcard.com,Analytics|Business Intelligence|Loyalty Programs,operating,USA,NY,New York City,New York,1/1/2011,Analytics,825,7209822966
9510,NA,/organization/ cove-financial-group,/ORGANIZATION/COVE-FINANCIAL-GROUP,/funding-round/d6cb74b7dc4aff9f628b8182ed8d4276,venture,A,7/10/2013,10400000.00,/Organization/Cove-Financial-Group,Cove Financial Group,http://covefinancial.com,Finance,operating,USA,CA,Anaheim,Irvine,4/7/2012,Finance,825,7209822966
9511,NA,/organization/ social-tables,/organization/social-tables,/funding-round/5ddc5346e0889a989eef65ff6a0f1882,venture,A,6/8/2014,8000000.00,/Organization/Social-Tables,Social Tables,http://www.socialtables.com,Event Management|Hospitality|Meeting Software|Networking|Software|Universities,operating,USA,DC,"Washington, D.C.",Washington,1/2/2011,Event Management,825,7209822966
9512,NA,/organization/ segmint,/ORGANIZATION/SEGMINT,/funding-round/c65437ac44d593c7dcf330a173af7bd3,venture,NA,24-12-2014,12008400.00,/Organization/Segmint,Segmint,http://www.segmint.com,Finance,operating,USA,OH,Akron - Canton,Akron,1/1/2007,Finance,825,7209822966
9513,NA,/organization/ general-graphene,/organization/general-graphene,/funding-round/8f308f0b01c158cf38dc5c77292e1b1b,venture,A,19-11-2015,8700000.00,/Organization/General-Graphene,General Graphene,http://www.generalgraphenecorp.com/,NA,operating,USA,TN,Knoxville,Oak Ridge,NA,NA,825,7209822966
9514,NA,/organization/ generate,/organization/generate,/funding-round/e85f6969fce74a58e2d9f1a2b3c52e2a,venture,A,4/3/2008,6000000.00,/Organization/Generate,Generate,http://www.generatela.com,Career Management|Entertainment|Games|Product Development Services|Television|Video,acquired,USA,CA,Los Angeles,Santa Monica,1/1/2004,Career Management,825,7209822966
9515,NA,/organization/ tube,/ORGANIZATION/TUBE,/funding-round/43c8f7beaca163fe281b1d4fe908e6ef,venture,B,6/10/2015,10500000.00,/Organization/Tube,TUBE,NA,NA,operating,USA,MA,Boston,Chelmsford,NA,NA,825,7209822966
9516,NA,/organization/ siperian,/organization/siperian,/funding-round/6e2987c89879979143af6ffa6884517b,venture,C,8/6/2004,7000000.00,/Organization/Siperian,Siperian,http://www.siperian.com,Analytics,acquired,USA,CA,SF Bay Area,Foster City,1/1/2000,Analytics,825,7209822966
9517,NA,/organization/ nbi-development,/ORGANIZATION/NBI-DEVELOPMENT,/funding-round/c75ac69012a6d3363abed15112fffdaa,venture,A,4/12/2006,5500000.00,/Organization/Nbi-Development,NBI Development,NA,NA,closed,USA,CA,SF Bay Area,San Francisco,NA,NA,825,7209822966
9518,NA,/organization/ x-plus-two-solutions,/ORGANIZATION/X-PLUS-TWO-SOLUTIONS,/funding-round/ab220aef650adff61f723eaa109fa908,venture,NA,28-12-2010,10000000.00,/Organization/X-Plus-Two-Solutions,X Plus Two Solutions,NA,Financial Services|Investment Management|Market Research,operating,USA,NY,New York City,New York,1/1/2008,Financial Services,825,7209822966
9519,NA,/organization/ tubular-labs,/organization/tubular-labs,/funding-round/88eb8c157c38a0347427236081c07486,venture,B,27-04-2015,6620374.00,/Organization/Tubular-Labs,Tubular Labs,http://tubularlabs.com,Analytics|Enterprises|Video,operating,USA,CA,SF Bay Area,Mountain View,17-04-2012,Analytics,825,7209822966
9520,NA,/organization/ tubular-labs,/ORGANIZATION/TUBULAR-LABS,/funding-round/8ec5dccfd76d9bc8e52c4c413e66e31f,venture,B,22-04-2014,11000000.00,/Organization/Tubular-Labs,Tubular Labs,http://tubularlabs.com,Analytics|Enterprises|Video,operating,USA,CA,SF Bay Area,Mountain View,17-04-2012,Analytics,825,7209822966
9521,NA,/organization/ sisense,/organization/sisense,/funding-round/39365ef84934c1b42cdbe4adc7de9489,venture,B,3/4/2013,10000000.00,/Organization/Sisense,Sisense,http://www.sisense.com,Analytics|Big Data|Business Analytics|Business Intelligence|Data Visualization|Information Technology,operating,USA,NY,New York City,New York,22-09-2010,Analytics,825,7209822966
9522,NA,/organization/ primerevenue,/ORGANIZATION/PRIMEREVENUE,/funding-round/9bdc07780d59beb8992ae3e5017bdd8c,venture,B,19-09-2005,10000000.00,/Organization/Primerevenue,PrimeRevenue,http://primerevenue.com,Finance|Financial Services,operating,USA,GA,Atlanta,Atlanta,1/1/2003,Finance,825,7209822966
9523,NA,/organization/ scalearc,/organization/scalearc,/funding-round/2b5736da54c1d7d601dd8b4ff5c0143e,venture,C,10/1/2013,12300000.00,/Organization/Scalearc,ScaleArc,http://scalearc.com,Analytics|Software,operating,USA,CA,SF Bay Area,Santa Clara,1/1/2009,Analytics,825,7209822966
9524,NA,/organization/ keen,/organization/keen,/funding-round/81ab148c9f601733ca7598c0b020b773,venture,A,1/7/2014,11300000.00,/Organization/Keen,Keen IO,http://keen.io,Analytics|Automotive|Big Data|Cloud Computing|Databases|Data Visualization|Developer APIs|Infrastructure|Plumbers|Software,operating,USA,CA,SF Bay Area,San Francisco,1/12/2011,Analytics,825,7209822966
9525,NA,/organization/ appfirst,/organization/appfirst,/funding-round/80544e160cf7b817c3c00607c42317eb,venture,B,6/12/2012,8700000.00,/Organization/Appfirst,AppFirst,http://www.appfirst.com,Analytics|Application Performance Monitoring|Enterprise Software|SaaS,operating,USA,NY,New York City,New York,1/4/2009,Analytics,825,7209822966
9526,NA,/organization/ d3-technology,/ORGANIZATION/D3-TECHNOLOGY,/funding-round/da080e5ef87894074a7724c6cb11f07f,venture,NA,23-10-2014,7000000.00,/Organization/D3-Technology,D3 Technology,http://www.d3banking.com/,Financial Services|Software,operating,USA,NE,Omaha,Omaha,1/1/2007,Financial Services,825,7209822966
9527,NA,/organization/ axiom8-inc-,/organization/axiom8-inc-,/funding-round/9d1422a4d0cbde7e99a646b130fae7e5,venture,A,1/5/2000,10000000.00,/Organization/Axiom8-Inc-,"Axiom8, Inc.",http://www.axiom8.com,Financial Services|Investment Management,operating,USA,CT,Hartford,Middletown,1/1/1999,Financial Services,825,7209822966
9528,NA,/organization/ redvision-system,/organization/redvision-system,/funding-round/e23f323b202d63094c7c97680a97b514,venture,NA,12/3/2009,6800000.00,/Organization/Redvision-System,RedVision System,http://www.redvision.com,Analytics,operating,USA,NJ,Newark,Parsippany,1/1/2001,Analytics,825,7209822966
9529,NA,/organization/ mic-network,/ORGANIZATION/MIC-NETWORK,/funding-round/64e3bb84f5839d906aca275fd94cc227,venture,A,28-04-2014,10000000.00,/Organization/Mic-Network,Mic Network,http://www.mic.com,Analytics|Journalism|Media|News|Opinions,operating,USA,NY,New York City,New York,1/6/2011,Analytics,825,7209822966
9530,NA,/organization/ prism-skylabs,/organization/prism-skylabs,/funding-round/7bfaa10691f2c831268270330b5681a4,venture,A,16-10-2012,7499700.00,/Organization/Prism-Skylabs,Prism Skylabs,http://www.prism.com,Analytics|Business Intelligence|Enterprises|Enterprise Software|Offline Businesses|Retail|Security|Technology|Video,operating,USA,CA,SF Bay Area,San Francisco,1/7/2011,Analytics,825,7209822966
9531,NA,/organization/ integrated-trade-processing,/organization/integrated-trade-processing,/funding-round/459ac617f30fdae8f33cffe0894a8596,venture,D,9/4/2007,9000000.00,/Organization/Integrated-Trade-Processing,Integrated Trade Processing,http://www.itpcorporation.com,Finance|FinTech,operating,USA,NY,New York City,New York,1/1/1999,Finance,825,7209822966
9532,NA,/organization/ privateer-holdings,/organization/privateer-holdings,/funding-round/59bee27287966b53fa705626aa7d3387,venture,A,16-07-2013,7000000.00,/Organization/Privateer-Holdings,Privateer Holdings,http://www.privateerholdings.com,Finance,operating,USA,WA,Seattle,Seattle,1/1/2011,Finance,825,7209822966
9533,NA,/organization/ ketera,/ORGANIZATION/KETERA,/funding-round/2fcfb60ed7c794f4232dc7cc662234f1,venture,NA,8/1/2007,14000000.00,/Organization/Ketera,Ketera,http://www.ketera.com,Analytics|Enterprises|Enterprise Software|Services,acquired,USA,CA,SF Bay Area,San Jose,1/1/1983,Analytics,825,7209822966
9534,NA,/organization/ mediant-communications,/organization/mediant-communications,/funding-round/09e78d621627e32263f79dd32752ccd3,venture,NA,7/1/2014,7000000.00,/Organization/Mediant-Communications,Mediant Communications,http://www.mediantonline.com,Finance,operating,USA,NY,New York City,New York,1/1/2002,Finance,825,7209822966
9535,NA,/organization/ credifi,/ORGANIZATION/CREDIFI,/funding-round/325523f86e2f1802e2304cb6467893f0,venture,A,11/5/2015,8000000.00,/Organization/Credifi,Credifi,http://www.credifi.com,Financial Services,operating,USA,NY,New York City,New York,1/1/2014,Financial Services,825,7209822966
9536,NA,/organization/ geostellar,/organization/geostellar,/funding-round/03a1a460ca7423f1ed6e14cfc3cad75e,venture,B,5/6/2012,14000000.00,/Organization/Geostellar,Geostellar,http://www.geostellar.com,Analytics|Big Data|Clean Energy|Clean Technology|Geospatial|Location Based Services|Maps|Solar|Wind,operating,USA,VA,"Washington, D.C.",Reston,22-02-2011,Analytics,825,7209822966
9537,NA,/organization/ neo-technology,/ORGANIZATION/NEO-TECHNOLOGY,/funding-round/83d66c385633b4b1fdcc6978dffd8f20,venture,B,2/11/2012,11000000.00,/Organization/Neo-Technology,Neo Technology,http://www.neotechnology.com,Analytics|Big Data|Databases|Enterprise Software|Software,operating,USA,CA,SF Bay Area,San Mateo,1/1/2007,Analytics,825,7209822966
9538,NA,/organization/ procuri,/organization/procuri,/funding-round/d4dac077bd6ab0b480ffbd4f2e93587b,venture,NA,11/6/2003,10000000.00,/Organization/Procuri,Procuri,http://www.procuri.com/,Analytics|SaaS|Services,operating,USA,GA,Atlanta,Atlanta,NA,Analytics,825,7209822966
9539,NA,/organization/ appistry-inc,/organization/appistry-inc,/funding-round/c39fbcf68ed661999dd35c58be9c706c,venture,B,1/1/2007,10500000.00,/Organization/Appistry-Inc,Appistry,http://www.appistry.com,Analytics|Big Data|Cloud Computing|Genetic Testing|Life Sciences,operating,USA,MO,St. Louis,St Louis,1/1/2001,Analytics,825,7209822966
9540,NA,/organization/ applause,/organization/applause,/funding-round/3cc1f5c252fb8f7d593733f1908f0f3e,venture,C,13-09-2010,13000000.00,/Organization/Applause,Applause,http://www.applause.com,Analytics|Information Technology|Professional Services|Software|Testing,operating,USA,MA,Boston,Framingham,1/8/2007,Analytics,825,7209822966
9541,NA,/organization/ applepie-capital,/ORGANIZATION/APPLEPIE-CAPITAL,/funding-round/243b798f6a2906f1d7d0ce0e72dc2dac,venture,A,9/4/2015,6000000.00,/Organization/Applepie-Capital,ApplePie Capital,http://www.applepiecapital.com,Financial Services,operating,USA,CA,SF Bay Area,San Francisco,1/1/2013,Financial Services,825,7209822966
9542,NA,/organization/ qd-vision,/ORGANIZATION/QD-VISION,/funding-round/c0ac978b6eb7101d63d3ac6d7ddbfdc5,venture,B,30-04-2008,9000000.00,/Organization/Qd-Vision,QD Vision,http://coloriq.com,Nanotechnology|Organic|Semiconductors|Video,operating,USA,MA,Boston,Lexington,1/8/2004,Nanotechnology,825,7209822966
9543,NA,/organization/ bolt-solutions,/ORGANIZATION/BOLT-SOLUTIONS,/funding-round/0a4960347d4c01141f316a91de808734,venture,C,11/8/2006,11500000.00,/Organization/Bolt-Solutions,BOLT Solutions,http://www.boltinc.com,Finance|FinTech,operating,USA,NY,New York City,New York,1/1/2000,Finance,825,7209822966
9544,NA,/organization/ peertransfer,/ORGANIZATION/PEERTRANSFER,/funding-round/93d55b76e37d6de0d15ea0f061845494,venture,C,1/1/2014,6200000.00,/Organization/Peertransfer,Flywire,http://www.peerTransfer.com,Finance|Payments,operating,USA,MA,Boston,Boston,31-07-2009,Finance,825,7209822966
9545,NA,/organization/ orbital-insight-inc,/organization/orbital-insight-inc,/funding-round/e174bb75cee197c150d5fcafd6ae5eed,venture,A,16-03-2015,8700000.00,/Organization/Orbital-Insight-Inc,"Orbital Insight, Inc.",http://www.orbitalinsight.com/,Analytics|Financial Services|Software|Startups,operating,USA,CA,SF Bay Area,Mountain View,1/1/2013,Analytics,825,7209822966
9546,NA,/organization/ profitect,/ORGANIZATION/PROFITECT,/funding-round/e1e63c627c5d2e94401c0a9142c78194,venture,B,26-10-2009,5500000.00,/Organization/Profitect,Profitect,http://www.profitect.com,Analytics,operating,USA,MA,Boston,Waltham,NA,Analytics,825,7209822966
9547,NA,/organization/ bonds-com,/ORGANIZATION/BONDS-COM,/funding-round/c955937625773b0cd0d9adf14eb71595,venture,NA,1/3/2011,6500000.00,/Organization/Bonds-Com,BONDS.COM,http://bonds.com,Finance,acquired,USA,NY,New York City,New York,1/4/2013,Finance,825,7209822966
9548,NA,/organization/ lucidworks,/organization/lucidworks,/funding-round/d83553a96b8fdda1eb4b44f50536c2c0,venture,B,10/3/2010,10000000.00,/Organization/Lucidworks,Lucidworks,http://www.lucidworks.com,Analytics|Cloud Computing|Enterprise Search|Open Source|Search,operating,USA,CA,SF Bay Area,San Francisco,1/1/2007,Analytics,825,7209822966
9549,NA,/organization/ stonefly-networks,/ORGANIZATION/STONEFLY-NETWORKS,/funding-round/409617205b92064720a954d18bbc7f47,venture,C,21-07-2003,12000000.00,/Organization/Stonefly-Networks,StoneFly Networks,http://www.stonefly.com/,NA,operating,USA,CA,San Diego,San Diego,NA,NA,825,7209822966
9550,NA,/organization/ affectiva,/ORGANIZATION/AFFECTIVA,/funding-round/b908e2147cd5209af436812fafe18b8a,venture,C,7/8/2012,12000000.00,/Organization/Affectiva,Affectiva,http://www.affectiva.com,Analytics,operating,USA,MA,Boston,Waltham,1/1/2009,Analytics,825,7209822966
9551,NA,/organization/ affectiva,/ORGANIZATION/AFFECTIVA,/funding-round/feb774a95973b1be67ed470e2f94153e,venture,B,19-07-2011,5725000.00,/Organization/Affectiva,Affectiva,http://www.affectiva.com,Analytics,operating,USA,MA,Boston,Waltham,1/1/2009,Analytics,825,7209822966
9552,NA,/organization/ affinity-solutions,/organization/affinity-solutions,/funding-round/b545be0df128af70bdd1dbe7281f486d,venture,NA,27-06-2012,14500000.00,/Organization/Affinity-Solutions,Affinity Solutions,http://affinitysolutions.com,Finance,operating,USA,NY,New York City,New York,1/1/1998,Finance,825,7209822966
